correct,verb,item,condition,sentence,structure,subcondition,order,relation,logical_truth,item1,item2,item1_type,item2_type,tribe,feedback_correct,feedback_incorrect,rt,stimulus,response,trial_type,trial_index,plugin_version,time_elapsed,SESSION,PARTICIPANT,JATOS_STUDY_RESULT_ID,JATOS_STUDY_RESULT_UUID,JATOS_WORKER_ID,JATOS_START_DATE,JATOS_END_DATE,JATOS_DURATION,JATOS_STUDY_STATE,PROLIFIC_STUDY_ID,PROLIFIC_SESSION_ID,STIMULUS_CORRECT,STIMULUS_LOGICAL_TRUTH,STIMULUS_CONDITION,STIMULUS_SUBCONDITION,STIMULUS_ORDER
Y/N,want,EX95,EXPERIMENTAL,Sandra-the-Urbanite wants to eat a cherry or a cake,disjunction,wants|dislikes,BA,,NA,a cherry,a cake,dislikes,wants,Urbanite,,,3646,a cherry or a cake,n,html-keyboard-response,603,2.1.0,737850,EXPERIMENTAL,67722f8e3a4f08a288a1f640,2582,300334db-5049-4949-9381-ea72c29e8313,2455,1768882762034,1768883658389,00:14:56,FINISHED,696e824812786c0f3a8b7680,696f0244c10b7d6b996a9e38,Y/N,NA,EXPERIMENTAL,wants|dislikes,BA
Y/N,want,EX90,EXPERIMENTAL,Patricia-the-Urbanite wants to eat a chocolate or a strawberry,disjunction,wants|dislikes,AB,,NA,a chocolate,a strawberry,wants,dislikes,Urbanite,,,6990,a chocolate or a strawberry,n,html-keyboard-response,608,2.1.0,747348,EXPERIMENTAL,67722f8e3a4f08a288a1f640,2582,300334db-5049-4949-9381-ea72c29e8313,2455,1768882762034,1768883658389,00:14:56,FINISHED,696e824812786c0f3a8b7680,696f0244c10b7d6b996a9e38,Y/N,NA,EXPERIMENTAL,wants|dislikes,AB
N,want,DC45,DOUBLE_CONTROL,Elizabeth-the-Nomad wants to eat a sausage or a meatloaf,disjunction,accepts|accepts,BA,,N,a sausage,a meatloaf,accepts,accepts,Nomad,,,1410,a sausage or a meatloaf,b,html-keyboard-response,613,2.1.0,751264,EXPERIMENTAL,67722f8e3a4f08a288a1f640,2582,300334db-5049-4949-9381-ea72c29e8313,2455,1768882762034,1768883658389,00:14:56,FINISHED,696e824812786c0f3a8b7680,696f0244c10b7d6b996a9e38,N,N,DOUBLE_CONTROL,accepts|accepts,BA
Y/N,want,EX106,EXPERIMENTAL,Donna-the-Nomad wants to eat a muffin or an orange,disjunction,wants|dislikes,BA,,NA,a muffin,an orange,dislikes,wants,Nomad,,,2307,a muffin or an orange,n,html-keyboard-response,618,2.1.0,756082,EXPERIMENTAL,67722f8e3a4f08a288a1f640,2582,300334db-5049-4949-9381-ea72c29e8313,2455,1768882762034,1768883658389,00:14:56,FINISHED,696e824812786c0f3a8b7680,696f0244c10b7d6b996a9e38,Y/N,NA,EXPERIMENTAL,wants|dislikes,BA
Y,prefer,PD62,PREFER_DIFFERENT,Kimberly-the-Urbanite prefers to eat a biscuit rather than a burger,preference,wants_vs_accepts,AB,gt,Y,a biscuit,a burger,wants,accepts,Urbanite,,,3661,a biscuit rather than a burger,n,html-keyboard-response,623,2.1.0,762250,EXPERIMENTAL,67722f8e3a4f08a288a1f640,2582,300334db-5049-4949-9381-ea72c29e8313,2455,1768882762034,1768883658389,00:14:56,FINISHED,696e824812786c0f3a8b7680,696f0244c10b7d6b996a9e38,Y,Y,PREFER_DIFFERENT,wants_vs_accepts,AB
Y/N,want,EX107,EXPERIMENTAL,Betty-the-Nomad wants to eat caramel or a mango,disjunction,wants|dislikes,BA,,NA,caramel,a mango,dislikes,wants,Nomad,,,1657,caramel or a mango,n,html-keyboard-response,628,2.1.0,766415,EXPERIMENTAL,67722f8e3a4f08a288a1f640,2582,300334db-5049-4949-9381-ea72c29e8313,2455,1768882762034,1768883658389,00:14:56,FINISHED,696e824812786c0f3a8b7680,696f0244c10b7d6b996a9e38,Y/N,NA,EXPERIMENTAL,wants|dislikes,BA
N,prefer,PD76,PREFER_DIFFERENT,Donald-the-Nomad prefers to eat a meatloaf rather than an orange,preference,accepts_vs_wants,BA,lt,N,a meatloaf,an orange,accepts,wants,Nomad,,,1875,a meatloaf rather than an orange,n,html-keyboard-response,633,2.1.0,770795,EXPERIMENTAL,67722f8e3a4f08a288a1f640,2582,300334db-5049-4949-9381-ea72c29e8313,2455,1768882762034,1768883658389,00:14:56,FINISHED,696e824812786c0f3a8b7680,696f0244c10b7d6b996a9e38,N,N,PREFER_DIFFERENT,accepts_vs_wants,BA
Y,want,DC48,DOUBLE_CONTROL,William-the-Nomad wants to eat a plum or a mango,disjunction,wants|wants,AB,,Y,a plum,a mango,wants,wants,Nomad,,,2052,a plum or a mango,b,html-keyboard-response,638,2.1.0,775355,EXPERIMENTAL,67722f8e3a4f08a288a1f640,2582,300334db-5049-4949-9381-ea72c29e8313,2455,1768882762034,1768883658389,00:14:56,FINISHED,696e824812786c0f3a8b7680,696f0244c10b7d6b996a9e38,Y,Y,DOUBLE_CONTROL,wants|wants,AB
Y,want,DC35,DOUBLE_CONTROL,Mark-the-Urbanite wants to eat a cupcake or a cake,disjunction,wants|wants,BA,,Y,a cupcake,a cake,wants,wants,Urbanite,,,879,a cupcake or a cake,b,html-keyboard-response,643,2.1.0,778739,EXPERIMENTAL,67722f8e3a4f08a288a1f640,2582,300334db-5049-4949-9381-ea72c29e8313,2455,1768882762034,1768883658389,00:14:56,FINISHED,696e824812786c0f3a8b7680,696f0244c10b7d6b996a9e38,Y,Y,DOUBLE_CONTROL,wants|wants,BA
N,prefer,PS83,PREFER_SAME,Dorothy-the-Urbanite prefers to eat a lollipop rather than a biscuit,preference,wants_vs_wants,AB,eq,N,a lollipop,a biscuit,wants,wants,Urbanite,,,2514,a lollipop rather than a biscuit,n,html-keyboard-response,648,2.1.0,783760,EXPERIMENTAL,67722f8e3a4f08a288a1f640,2582,300334db-5049-4949-9381-ea72c29e8313,2455,1768882762034,1768883658389,00:14:56,FINISHED,696e824812786c0f3a8b7680,696f0244c10b7d6b996a9e38,N,N,PREFER_SAME,wants_vs_wants,AB
Y,want,DC33,DOUBLE_CONTROL,Richard-the-Urbanite wants to eat a biscuit or a lollipop,disjunction,wants|wants,BA,,Y,a biscuit,a lollipop,wants,wants,Urbanite,,,2023,a biscuit or a lollipop,b,html-keyboard-response,653,2.1.0,788288,EXPERIMENTAL,67722f8e3a4f08a288a1f640,2582,300334db-5049-4949-9381-ea72c29e8313,2455,1768882762034,1768883658389,00:14:56,FINISHED,696e824812786c0f3a8b7680,696f0244c10b7d6b996a9e38,Y,Y,DOUBLE_CONTROL,wants|wants,BA
N,want,DC20,DOUBLE_CONTROL,Mary-the-Urbanite wants to eat a strawberry or a peach,disjunction,dislikes|dislikes,AB,,N,a strawberry,a peach,dislikes,dislikes,Urbanite,,,1731,a strawberry or a peach,n,html-keyboard-response,658,2.1.0,792529,EXPERIMENTAL,67722f8e3a4f08a288a1f640,2582,300334db-5049-4949-9381-ea72c29e8313,2455,1768882762034,1768883658389,00:14:56,FINISHED,696e824812786c0f3a8b7680,696f0244c10b7d6b996a9e38,N,N,DOUBLE_CONTROL,dislikes|dislikes,AB
Y,want,DC31,DOUBLE_CONTROL,Jessica-the-Urbanite wants to eat a cookie or a chocolate,disjunction,wants|wants,AB,,Y,a cookie,a chocolate,wants,wants,Urbanite,,,2360,a cookie or a chocolate,b,html-keyboard-response,663,2.1.0,797399,EXPERIMENTAL,67722f8e3a4f08a288a1f640,2582,300334db-5049-4949-9381-ea72c29e8313,2455,1768882762034,1768883658389,00:14:56,FINISHED,696e824812786c0f3a8b7680,696f0244c10b7d6b996a9e38,Y,Y,DOUBLE_CONTROL,wants|wants,AB
Y,prefer,PD56,PREFER_DIFFERENT,Ashley-the-Urbanite prefers to eat a hotdog rather than a cherry,preference,accepts_vs_dislikes,AB,gt,Y,a hotdog,a cherry,accepts,dislikes,Urbanite,,,2526,a hotdog rather than a cherry,b,html-keyboard-response,668,2.1.0,802444,EXPERIMENTAL,67722f8e3a4f08a288a1f640,2582,300334db-5049-4949-9381-ea72c29e8313,2455,1768882762034,1768883658389,00:14:56,FINISHED,696e824812786c0f3a8b7680,696f0244c10b7d6b996a9e38,Y,Y,PREFER_DIFFERENT,accepts_vs_dislikes,AB
N,prefer,PD64,PREFER_DIFFERENT,Joshua-the-Urbanite prefers to eat a meatball rather than a cupcake,preference,accepts_vs_wants,BA,lt,N,a meatball,a cupcake,accepts,wants,Urbanite,,,2523,a meatball rather than a cupcake,n,html-keyboard-response,673,2.1.0,807478,EXPERIMENTAL,67722f8e3a4f08a288a1f640,2582,300334db-5049-4949-9381-ea72c29e8313,2455,1768882762034,1768883658389,00:14:56,FINISHED,696e824812786c0f3a8b7680,696f0244c10b7d6b996a9e38,N,N,PREFER_DIFFERENT,accepts_vs_wants,BA
N,want,SC11,SINGLE_CONTROL,Sarah-the-Nomad wants to eat a cookie,single,dislikes,single,,N,a cookie,,dislikes,,Nomad,,,1237,a cookie,n,html-keyboard-response,678,2.1.0,811225,EXPERIMENTAL,67722f8e3a4f08a288a1f640,2582,300334db-5049-4949-9381-ea72c29e8313,2455,1768882762034,1768883658389,00:14:56,FINISHED,696e824812786c0f3a8b7680,696f0244c10b7d6b996a9e38,N,N,SINGLE_CONTROL,dislikes,single
Y/N,want,EX102,EXPERIMENTAL,Kimberly-the-Nomad wants to eat a cranberry or a biscuit,disjunction,wants|dislikes,AB,,NA,a cranberry,a biscuit,wants,dislikes,Nomad,,,3198,a cranberry or a biscuit,n,html-keyboard-response,683,2.1.0,816932,EXPERIMENTAL,67722f8e3a4f08a288a1f640,2582,300334db-5049-4949-9381-ea72c29e8313,2455,1768882762034,1768883658389,00:14:56,FINISHED,696e824812786c0f3a8b7680,696f0244c10b7d6b996a9e38,Y/N,NA,EXPERIMENTAL,wants|dislikes,AB
Y,prefer,PD55,PREFER_DIFFERENT,Sandra-the-Urbanite prefers to eat a meatloaf rather than a pear,preference,accepts_vs_dislikes,AB,gt,Y,a meatloaf,a pear,accepts,dislikes,Urbanite,,,2532,a meatloaf rather than a pear,b,html-keyboard-response,688,2.1.0,821976,EXPERIMENTAL,67722f8e3a4f08a288a1f640,2582,300334db-5049-4949-9381-ea72c29e8313,2455,1768882762034,1768883658389,00:14:56,FINISHED,696e824812786c0f3a8b7680,696f0244c10b7d6b996a9e38,Y,Y,PREFER_DIFFERENT,accepts_vs_dislikes,AB
N,want,DC44,DOUBLE_CONTROL,Barbara-the-Nomad wants to eat a sausage or a meatball,disjunction,accepts|accepts,AB,,N,a sausage,a meatball,accepts,accepts,Nomad,,,1903,a sausage or a meatball,b,html-keyboard-response,693,2.1.0,826389,EXPERIMENTAL,67722f8e3a4f08a288a1f640,2582,300334db-5049-4949-9381-ea72c29e8313,2455,1768882762034,1768883658389,00:14:56,FINISHED,696e824812786c0f3a8b7680,696f0244c10b7d6b996a9e38,N,N,DOUBLE_CONTROL,accepts|accepts,AB
Y,want,SC6,SINGLE_CONTROL,Nancy-the-Urbanite wants to eat a muffin,single,wants,single,,Y,a muffin,,wants,,Urbanite,,,1351,a muffin,b,html-keyboard-response,698,2.1.0,830259,EXPERIMENTAL,67722f8e3a4f08a288a1f640,2582,300334db-5049-4949-9381-ea72c29e8313,2455,1768882762034,1768883658389,00:14:56,FINISHED,696e824812786c0f3a8b7680,696f0244c10b7d6b996a9e38,Y,Y,SINGLE_CONTROL,wants,single
N,prefer,PS85,PREFER_SAME,Elizabeth-the-Nomad prefers to eat a meatloaf rather than a sausage,preference,accepts_vs_accepts,AB,eq,N,a meatloaf,a sausage,accepts,accepts,Nomad,,,1654,a meatloaf rather than a sausage,n,html-keyboard-response,703,2.1.0,834423,EXPERIMENTAL,67722f8e3a4f08a288a1f640,2582,300334db-5049-4949-9381-ea72c29e8313,2455,1768882762034,1768883658389,00:14:56,FINISHED,696e824812786c0f3a8b7680,696f0244c10b7d6b996a9e38,N,N,PREFER_SAME,accepts_vs_accepts,AB
N,prefer,PD77,PREFER_DIFFERENT,Paul-the-Nomad prefers to eat a hotdog rather than a mango,preference,accepts_vs_wants,BA,lt,N,a hotdog,a mango,accepts,wants,Nomad,,,4028,a hotdog rather than a mango,b,html-keyboard-response,708,2.1.0,840960,EXPERIMENTAL,67722f8e3a4f08a288a1f640,2582,300334db-5049-4949-9381-ea72c29e8313,2455,1768882762034,1768883658389,00:14:56,FINISHED,696e824812786c0f3a8b7680,696f0244c10b7d6b996a9e38,N,N,PREFER_DIFFERENT,accepts_vs_wants,BA
N,want,SC1,SINGLE_CONTROL,Michael-the-Urbanite wants to eat a grapefruit,single,dislikes,single,,N,a grapefruit,,dislikes,,Urbanite,,,2233,a grapefruit,n,html-keyboard-response,713,2.1.0,845703,EXPERIMENTAL,67722f8e3a4f08a288a1f640,2582,300334db-5049-4949-9381-ea72c29e8313,2455,1768882762034,1768883658389,00:14:56,FINISHED,696e824812786c0f3a8b7680,696f0244c10b7d6b996a9e38,N,N,SINGLE_CONTROL,dislikes,single
N,want,DC42,DOUBLE_CONTROL,Christopher-the-Nomad wants to eat a kebab or a burger,disjunction,accepts|accepts,AB,,N,a kebab,a burger,accepts,accepts,Nomad,,,3020,a kebab or a burger,b,html-keyboard-response,718,2.1.0,851231,EXPERIMENTAL,67722f8e3a4f08a288a1f640,2582,300334db-5049-4949-9381-ea72c29e8313,2455,1768882762034,1768883658389,00:14:56,FINISHED,696e824812786c0f3a8b7680,696f0244c10b7d6b996a9e38,N,N,DOUBLE_CONTROL,accepts|accepts,AB
N,want,SC2,SINGLE_CONTROL,Christopher-the-Urbanite wants to eat a cranberry,single,dislikes,single,,N,a cranberry,,dislikes,,Urbanite,,,1207,a cranberry,n,html-keyboard-response,723,2.1.0,854946,EXPERIMENTAL,67722f8e3a4f08a288a1f640,2582,300334db-5049-4949-9381-ea72c29e8313,2455,1768882762034,1768883658389,00:14:56,FINISHED,696e824812786c0f3a8b7680,696f0244c10b7d6b996a9e38,N,N,SINGLE_CONTROL,dislikes,single
Y/N,want,EX103,EXPERIMENTAL,Karen-the-Nomad wants to eat an apple or a lollipop,disjunction,wants|dislikes,AB,,NA,an apple,a lollipop,wants,dislikes,Nomad,,,2462,an apple or a lollipop,n,html-keyboard-response,728,2.1.0,859917,EXPERIMENTAL,67722f8e3a4f08a288a1f640,2582,300334db-5049-4949-9381-ea72c29e8313,2455,1768882762034,1768883658389,00:14:56,FINISHED,696e824812786c0f3a8b7680,696f0244c10b7d6b996a9e38,Y/N,NA,EXPERIMENTAL,wants|dislikes,AB
Y/N,want,EX110,EXPERIMENTAL,Emily-the-Nomad wants to eat a strawberry or a steak,disjunction,wants|accepts,AB,,NA,a strawberry,a steak,wants,accepts,Nomad,,,2560,a strawberry or a steak,b,html-keyboard-response,733,2.1.0,864987,EXPERIMENTAL,67722f8e3a4f08a288a1f640,2582,300334db-5049-4949-9381-ea72c29e8313,2455,1768882762034,1768883658389,00:14:56,FINISHED,696e824812786c0f3a8b7680,696f0244c10b7d6b996a9e38,Y/N,NA,EXPERIMENTAL,wants|accepts,AB
N,want,SC9,SINGLE_CONTROL,Margaret-the-Nomad wants to eat a brownie,single,dislikes,single,,N,a brownie,,dislikes,,Nomad,,,1721,a brownie,n,html-keyboard-response,738,2.1.0,869216,EXPERIMENTAL,67722f8e3a4f08a288a1f640,2582,300334db-5049-4949-9381-ea72c29e8313,2455,1768882762034,1768883658389,00:14:56,FINISHED,696e824812786c0f3a8b7680,696f0244c10b7d6b996a9e38,N,N,SINGLE_CONTROL,dislikes,single
Y,want,DC51,DOUBLE_CONTROL,Sarah-the-Nomad wants to eat a strawberry or a grapefruit,disjunction,wants|wants,BA,,Y,a strawberry,a grapefruit,wants,wants,Nomad,,,1520,a strawberry or a grapefruit,b,html-keyboard-response,743,2.1.0,873243,EXPERIMENTAL,67722f8e3a4f08a288a1f640,2582,300334db-5049-4949-9381-ea72c29e8313,2455,1768882762034,1768883658389,00:14:56,FINISHED,696e824812786c0f3a8b7680,696f0244c10b7d6b996a9e38,Y,Y,DOUBLE_CONTROL,wants|wants,BA
N,prefer,PS81,PREFER_SAME,Michael-the-Urbanite prefers to eat a cookie rather than a chocolate,preference,wants_vs_wants,AB,eq,N,a cookie,a chocolate,wants,wants,Urbanite,,,1713,a cookie rather than a chocolate,n,html-keyboard-response,748,2.1.0,877464,EXPERIMENTAL,67722f8e3a4f08a288a1f640,2582,300334db-5049-4949-9381-ea72c29e8313,2455,1768882762034,1768883658389,00:14:56,FINISHED,696e824812786c0f3a8b7680,696f0244c10b7d6b996a9e38,N,N,PREFER_SAME,wants_vs_wants,AB
N,want,DC28,DOUBLE_CONTROL,Robert-the-Urbanite wants to eat ribs or pork,disjunction,accepts|accepts,BA,,N,ribs,pork,accepts,accepts,Urbanite,,,1400,ribs or pork,b,html-keyboard-response,753,2.1.0,881374,EXPERIMENTAL,67722f8e3a4f08a288a1f640,2582,300334db-5049-4949-9381-ea72c29e8313,2455,1768882762034,1768883658389,00:14:56,FINISHED,696e824812786c0f3a8b7680,696f0244c10b7d6b996a9e38,N,N,DOUBLE_CONTROL,accepts|accepts,BA
N,want,SC4,SINGLE_CONTROL,Barbara-the-Urbanite wants to eat a sausage,single,accepts,single,,N,a sausage,,accepts,,Urbanite,,,1136,a sausage,b,html-keyboard-response,758,2.1.0,885019,EXPERIMENTAL,67722f8e3a4f08a288a1f640,2582,300334db-5049-4949-9381-ea72c29e8313,2455,1768882762034,1768883658389,00:14:56,FINISHED,696e824812786c0f3a8b7680,696f0244c10b7d6b996a9e38,N,N,SINGLE_CONTROL,accepts,single
Y/N,want,EX94,EXPERIMENTAL,Matthew-the-Urbanite wants to eat a pear or a cupcake,disjunction,wants|dislikes,BA,,NA,a pear,a cupcake,dislikes,wants,Urbanite,,,2168,a pear or a cupcake,n,html-keyboard-response,763,2.1.0,889697,EXPERIMENTAL,67722f8e3a4f08a288a1f640,2582,300334db-5049-4949-9381-ea72c29e8313,2455,1768882762034,1768883658389,00:14:56,FINISHED,696e824812786c0f3a8b7680,696f0244c10b7d6b996a9e38,Y/N,NA,EXPERIMENTAL,wants|dislikes,BA
N,prefer,PR19,PREFER_DIFFERENT,Jennifer-the-Urbanite prefers to eat pork rather than a brownie,preference,accepts_vs_wants,BA,lt,N,pork,a brownie,accepts,wants,Urbanite,Your answer is correct. Jennifer-the-Urbanite never prefers meat to sweets.,Your answer is incorrect. Jennifer-the-Urbanite never prefers meat to sweets.,4010,pork rather than a brownie,b,html-keyboard-response,4,2.1.0,157912,PRACTICE,67529d0aecb73bfe140d521f,2583,e09854db-2ef3-4fbf-aeee-04e6fd849c2f,2456,1768882918289,1768884000648,00:18:02,FINISHED,696e824812786c0f3a8b7680,696f02de0825a986b0ae3cd4,N,N,PREFER_DIFFERENT,accepts_vs_wants,BA
N,prefer,PR29,PREFER_SAME,James-the-Nomad prefers to eat beef rather than pork,preference,accepts_vs_accepts,AB,eq,N,beef,pork,accepts,accepts,Nomad,Your answer is correct. James-the-Nomad equally likes beef and pork.,Your answer is incorrect. James-the-Nomad equally likes beef and pork.,4206,beef rather than pork,n,html-keyboard-response,10,2.1.0,172825,PRACTICE,67529d0aecb73bfe140d521f,2583,e09854db-2ef3-4fbf-aeee-04e6fd849c2f,2456,1768882918289,1768884000648,00:18:02,FINISHED,696e824812786c0f3a8b7680,696f02de0825a986b0ae3cd4,N,N,PREFER_SAME,accepts_vs_accepts,AB
Y,prefer,PR18,PREFER_DIFFERENT,Anthony-the-Urbanite prefers to eat a donut rather than ribs,preference,wants_vs_accepts,AB,gt,Y,a donut,ribs,wants,accepts,Urbanite,Your answer is correct. Anthony-the-Urbanite always prefers sweets to meat.,Your answer is incorrect. Anthony-the-Urbanite always prefers sweets to meat.,4469,a donut rather than ribs,b,html-keyboard-response,16,2.1.0,182094,PRACTICE,67529d0aecb73bfe140d521f,2583,e09854db-2ef3-4fbf-aeee-04e6fd849c2f,2456,1768882918289,1768884000648,00:18:02,FINISHED,696e824812786c0f3a8b7680,696f02de0825a986b0ae3cd4,Y,Y,PREFER_DIFFERENT,wants_vs_accepts,AB
N,prefer,PR25,PREFER_SAME,Steven-the-Urbanite prefers to eat a meatloaf rather than a sausage,preference,accepts_vs_accepts,AB,eq,N,a meatloaf,a sausage,accepts,accepts,Urbanite,Your answer is correct. Steven-the-Urbanite equally likes a meatloaf and a sausage.,Your answer is incorrect. Steven-the-Urbanite equally likes a meatloaf and a sausage.,2564,a meatloaf rather than a sausage,n,html-keyboard-response,22,2.1.0,188887,PRACTICE,67529d0aecb73bfe140d521f,2583,e09854db-2ef3-4fbf-aeee-04e6fd849c2f,2456,1768882918289,1768884000648,00:18:02,FINISHED,696e824812786c0f3a8b7680,696f02de0825a986b0ae3cd4,N,N,PREFER_SAME,accepts_vs_accepts,AB
N,want,PR3,SINGLE_CONTROL,Dorothy-the-Urbanite wants to eat an apple,single,dislikes,single,,N,an apple,,dislikes,,Urbanite,Your answer is correct. Dorothy-the-Urbanite never wants to eat fruit.,Your answer is incorrect. Dorothy-the-Urbanite never wants to eat fruit.,1573,an apple,n,html-keyboard-response,28,2.1.0,195083,PRACTICE,67529d0aecb73bfe140d521f,2583,e09854db-2ef3-4fbf-aeee-04e6fd849c2f,2456,1768882918289,1768884000648,00:18:02,FINISHED,696e824812786c0f3a8b7680,696f02de0825a986b0ae3cd4,N,N,SINGLE_CONTROL,dislikes,single
N,want,PR10,DOUBLE_CONTROL,Patricia-the-Urbanite wants to eat a strawberry or a peach,disjunction,dislikes|dislikes,AB,,N,a strawberry,a peach,dislikes,dislikes,Urbanite,Your answer is correct. Patricia-the-Urbanite never wants to eat fruit.,Your answer is incorrect. Patricia-the-Urbanite never wants to eat fruit.,3021,a strawberry or a peach,n,html-keyboard-response,34,2.1.0,201638,PRACTICE,67529d0aecb73bfe140d521f,2583,e09854db-2ef3-4fbf-aeee-04e6fd849c2f,2456,1768882918289,1768884000648,00:18:02,FINISHED,696e824812786c0f3a8b7680,696f02de0825a986b0ae3cd4,N,N,DOUBLE_CONTROL,dislikes|dislikes,AB
Y,want,PR4,SINGLE_CONTROL,Barbara-the-Nomad wants to eat a pear,single,wants,single,,Y,a pear,,wants,,Nomad,Your answer is correct. Barbara-the-Nomad always wants to eat fruit.,Your answer is incorrect. Barbara-the-Nomad always wants to eat fruit.,1447,a pear,b,html-keyboard-response,40,2.1.0,206707,PRACTICE,67529d0aecb73bfe140d521f,2583,e09854db-2ef3-4fbf-aeee-04e6fd849c2f,2456,1768882918289,1768884000648,00:18:02,FINISHED,696e824812786c0f3a8b7680,696f02de0825a986b0ae3cd4,Y,Y,SINGLE_CONTROL,wants,single
N,want,PR6,SINGLE_CONTROL,Nancy-the-Nomad wants to eat a muffin,single,dislikes,single,,N,a muffin,,dislikes,,Nomad,Your answer is correct. Nancy-the-Nomad never wants to eat sweets.,Your answer is incorrect. Nancy-the-Nomad never wants to eat sweets.,1492,a muffin,n,html-keyboard-response,46,2.1.0,212439,PRACTICE,67529d0aecb73bfe140d521f,2583,e09854db-2ef3-4fbf-aeee-04e6fd849c2f,2456,1768882918289,1768884000648,00:18:02,FINISHED,696e824812786c0f3a8b7680,696f02de0825a986b0ae3cd4,N,N,SINGLE_CONTROL,dislikes,single
Y,prefer,PR20,PREFER_DIFFERENT,Mary-the-Nomad prefers to eat a steak rather than a brownie,preference,accepts_vs_dislikes,AB,gt,Y,a steak,a brownie,accepts,dislikes,Nomad,Your answer is correct. Mary-the-Nomad always prefers meat to sweets.,Your answer is incorrect. Mary-the-Nomad always prefers meat to sweets.,4900,a steak rather than a brownie,b,html-keyboard-response,52,2.1.0,221176,PRACTICE,67529d0aecb73bfe140d521f,2583,e09854db-2ef3-4fbf-aeee-04e6fd849c2f,2456,1768882918289,1768884000648,00:18:02,FINISHED,696e824812786c0f3a8b7680,696f02de0825a986b0ae3cd4,Y,Y,PREFER_DIFFERENT,accepts_vs_dislikes,AB
N,prefer,PR27,PREFER_SAME,Betty-the-Urbanite prefers to eat caramel rather than a muffin,preference,wants_vs_wants,AB,eq,N,caramel,a muffin,wants,wants,Urbanite,Your answer is correct. Betty-the-Urbanite equally likes caramel and a muffin.,Your answer is incorrect. Betty-the-Urbanite equally likes caramel and a muffin.,2898,caramel rather than a muffin,b,html-keyboard-response,58,2.1.0,227753,PRACTICE,67529d0aecb73bfe140d521f,2583,e09854db-2ef3-4fbf-aeee-04e6fd849c2f,2456,1768882918289,1768884000648,00:18:02,FINISHED,696e824812786c0f3a8b7680,696f02de0825a986b0ae3cd4,N,N,PREFER_SAME,wants_vs_wants,AB
Y,prefer,PR16,PREFER_DIFFERENT,Ashley-the-Urbanite prefers to eat a hotdog rather than a cherry,preference,accepts_vs_dislikes,AB,gt,Y,a hotdog,a cherry,accepts,dislikes,Urbanite,Your answer is correct. Ashley-the-Urbanite always prefers meat to fruit.,Your answer is incorrect. Ashley-the-Urbanite always prefers meat to fruit.,4919,a hotdog rather than a cherry,b,html-keyboard-response,64,2.1.0,237037,PRACTICE,67529d0aecb73bfe140d521f,2583,e09854db-2ef3-4fbf-aeee-04e6fd849c2f,2456,1768882918289,1768884000648,00:18:02,FINISHED,696e824812786c0f3a8b7680,696f02de0825a986b0ae3cd4,Y,Y,PREFER_DIFFERENT,accepts_vs_dislikes,AB
N,prefer,PR28,PREFER_SAME,Robert-the-Nomad prefers to eat pork rather than ribs,preference,accepts_vs_accepts,AB,eq,N,pork,ribs,accepts,accepts,Nomad,Your answer is correct. Robert-the-Nomad equally likes pork and ribs.,Your answer is incorrect. Robert-the-Nomad equally likes pork and ribs.,2055,pork rather than ribs,n,html-keyboard-response,70,2.1.0,242842,PRACTICE,67529d0aecb73bfe140d521f,2583,e09854db-2ef3-4fbf-aeee-04e6fd849c2f,2456,1768882918289,1768884000648,00:18:02,FINISHED,696e824812786c0f3a8b7680,696f02de0825a986b0ae3cd4,N,N,PREFER_SAME,accepts_vs_accepts,AB
Y,want,PR13,DOUBLE_CONTROL,Andrew-the-Nomad wants to eat a cranberry or an apple,disjunction,wants|wants,BA,,Y,a cranberry,an apple,wants,wants,Nomad,Your answer is correct. Andrew-the-Nomad always wants to eat fruit.,Your answer is incorrect. Andrew-the-Nomad always wants to eat fruit.,4422,a cranberry or an apple,b,html-keyboard-response,76,2.1.0,251261,PRACTICE,67529d0aecb73bfe140d521f,2583,e09854db-2ef3-4fbf-aeee-04e6fd849c2f,2456,1768882918289,1768884000648,00:18:02,FINISHED,696e824812786c0f3a8b7680,696f02de0825a986b0ae3cd4,Y,Y,DOUBLE_CONTROL,wants|wants,BA
N,prefer,PR21,PREFER_DIFFERENT,Lisa-the-Nomad prefers to eat a chocolate rather than a burger,preference,dislikes_vs_accepts,BA,lt,N,a chocolate,a burger,dislikes,accepts,Nomad,Your answer is correct. Lisa-the-Nomad never prefers sweets to meat.,Your answer is incorrect. Lisa-the-Nomad never prefers sweets to meat.,3556,a chocolate rather than a burger,n,html-keyboard-response,82,2.1.0,258237,PRACTICE,67529d0aecb73bfe140d521f,2583,e09854db-2ef3-4fbf-aeee-04e6fd849c2f,2456,1768882918289,1768884000648,00:18:02,FINISHED,696e824812786c0f3a8b7680,696f02de0825a986b0ae3cd4,N,N,PREFER_DIFFERENT,dislikes_vs_accepts,BA
